CG_ID,label,description
20700,MD,Not Specified
20701,RN,RN
20702,RO,Read Only
20703,RO,Read Only
20704,RN,RN
20705,RN,RN
20706,RN,RN
20707,StuNur,Not Specified
20708,MDs,Resident/Fellow/PA/NP
20709,RO,Read Only
20710,RN,Not Specified
20711,RN,RN
20712,MedSt,Not Specified
20713,PCA,Read Only
20714,RN,RN
20715,Res,Resident/Fellow/PA/NP
20716,RO,Read Only
20717,RA,Not Specified
20718,MD,Not Specified
20719,RO,Read Only
20720,RN,Not Specified
20721,RN,Not Specified
20722,RPH,Not Specified
20723,MDs,Not Specified
20724,MD,Resident/Fellow/PA/NP
20725,MD,Not Specified
20726,MD,Not Specified
20727,Res,Resident/Fellow/PA/NP
20728,RO,Read Only
20729,RO,Read Only
20730,RPh,Pharmacist
20731,RRT,Read Only
20732,MDs,Resident/Fellow/PA/NP
20733,MD,Not Specified
20734,RO,Read Only
20735,MD,Not Specified
20736,RO,Read Only
20737,RO,Read Only
20738,MD,Resident/Fellow/PA/NP
20739,RO,Read Only
20740,MD,Not Specified
20741,RO,Read Only
20742,MS,Not Specified
20743,Rehab,Rehabilitation
20744,MD,Attending
20745,RPH,Read Only
20746,IS,Administrator
20747,RN,Read Only
20748,MedSt,Attending
20749,MD,Not Specified
20750,ISSupp,Not Specified
20751,RO,Read Only
20752,RO,Read Only
20753,RO,Read Only
20754,MD,Not Specified
20755,MD,Read Only
20756,RRT,Not Specified
20757,MDs,Read Only
20758,CM,Case Manager
20759,MD,Read Only
20760,RO,Read Only
20761,Res,Resident/Fellow/PA/NP
20762,Res,Resident/Fellow/PA/NP
20763,MD,Attending
20764,RT,Respiratory
20765,Res,Resident/Fellow/PA/NP
20766,Res,Resident/Fellow/PA/NP
20767,Res,Resident/Fellow/PA/NP
20768,MD,Not Specified
20769,IS,Not Specified
20770,Res,Resident/Fellow/PA/NP
20771,Res,Not Specified
20772,RO,Read Only
20773,MD,Not Specified
20774,RO,Read Only
20775,RO,Read Only
20776,RO,Read Only
20777,MD,Not Specified
20778,Res,Resident/Fellow/PA/NP
20779,RN,Not Specified
20780,RN,Not Specified
20781,RN,Not Specified
20782,RN,Not Specified
20783,RO,Read Only
20784,Res,Resident/Fellow/PA/NP
20785,MD,Not Specified
20786,RO,Read Only
20787,MD,Attending
20788,RRT,Respiratory
20789,CoWker,PCT/NA
20790,MDs,Resident/Fellow/PA/NP
20791,RO,Read Only
20792,MDs,Resident/Fellow/PA/NP
20793,IS Int,Not Specified
20794,RN,Not Specified
20795,RO,Read Only
20796,MD,Not Specified
20797,Res,Resident/Fellow/PA/NP
20798,MD,Not Specified
20799,MD,Not Specified
20800,MD,Not Specified
20801,MD,Not Specified
20802,MD,Resident/Fellow/PA/NP
20803,RRT,Respiratory
20804,RO,Read Only
20805,Res,Resident/Fellow/PA/NP
20806,Res,Resident/Fellow/PA/NP
20807,MD,Not Specified
20808,RN,RN
20809,RN,Read Only
20810,RN,Not Specified
20811,RO,Read Only
20812,RN,Not Specified
20813,RO,Read Only
20814,RN,Not Specified
20815,RO,Read Only
20816,RN,RN
20817,HMSIV,Not Specified
20818,RN,RN
20819,RO,Read Only
20820,MD,Read Only
20821,RN,Not Specified
20822,RN,Not Specified
20823,RN,RN
20824,RPh,Not Specified
20825,RN,Not Specified
20826,RO,Read Only
20827,MD,Resident/Fellow/PA/NP
20828,RO,Read Only
20829,RD,Not Specified
20830,RO,Read Only
20831,RN,RN
20832,RRT,Not Specified
20833,RO,Read Only
20834,RN,Not Specified
20835,NNP,Not Specified
20836,LICSW,Read Only
20837,RO,Read Only
20838,MD,Not Specified
20839,RO,Read Only
20840,RN,Not Specified
20841,RO,Read Only
20842,std,Not Specified
20843,RN,Not Specified
20844,MD,Not Specified
20845,RO,Read Only
20846,RNC,Read Only
20847,NP,Not Specified
20848,RN,Not Specified
20849,MDs,Not Specified
20850,RO,Read Only
20851,RO,Read Only
20852,MD,Not Specified
20853,MD,Resident/Fellow/PA/NP
20854,Res,Resident/Fellow/PA/NP
20855,RN,RN
20856,RN,RN
20857,Res,Resident/Fellow/PA/NP
20858,MD,Read Only
20859,MD,Read Only
20860,RO,Read Only
20861,RN,RN
20862,Co-Wkr,Not Specified
20863,MD,Not Specified
20864,RN,Not Specified
20865,RO,Read Only
20866,RN,RN
20867,MD,Not Specified
20868,RN,RN
20869,RO,Read Only
20870,PT,Not Specified
20871,RN,RN
20872,RO,Read Only
20873,MD,Resident/Fellow/PA/NP
20874,RPh,Not Specified
20875,MD,Not Specified
20876,RO,Read Only
20877,RN,RN
20878,PCT,PCT/NA
20879,Rehab,Rehabilitation
20880,RPh,Pharmacist
20881,RO,Read Only
20882,RN,RN
20883,RO,Read Only
20884,Res,Resident/Fellow/PA/NP
20885,RO,Read Only
20886,MD,Not Specified
20887,RN,Case Manager
20888,MD,Not Specified
20889,IMD,IMD
20890,RN,RN
20891,Res,Resident/Fellow/PA/NP
20892,Rehab,Rehabilitation
20893,MS,Not Specified
20894,Res,Resident/Fellow/PA/NP
20895,RO,Read Only
20896,MD,Not Specified
20897,RO,Read Only
20898,MD,Not Specified
20899,RO,Read Only
20900,RO,Read Only
20901,Res,Resident/Fellow/PA/NP
20902,Res,Resident/Fellow/PA/NP
20903,MDs,Read Only
20904,MS,Not Specified
20905,RO,Read Only
20906,Not Specified,Not Specified
20907,DietIn,Not Specified
20908,CoWker,Not Specified
20909,MD,Not Specified
20910,MS,Not Specified
20911,Res,Resident/Fellow/PA/NP
20912,Res,Resident/Fellow/PA/NP
20913,RO,Read Only
20914,RRT,Not Specified
20915,RO,Read Only
20916,SNP,Not Specified
20917,RO,Read Only
20918,Res,Resident/Fellow/PA/NP
20919,Res,Resident/Fellow/PA/NP
20920,Res,Resident/Fellow/PA/NP
20921,MD,Not Specified
20922,RN,RN
20923,Res,Resident/Fellow/PA/NP
20924,RN,RN
20925,Res,Resident/Fellow/PA/NP
20926,RPH,Not Specified
20927,RO,Read Only
20928,MD,Not Specified
20929,MDs,Resident/Fellow/PA/NP
20930,RO,Read Only
20931,RN,Not Specified
20932,MD,Not Specified
20933,Res,Resident/Fellow/PA/NP
20934,MD,Not Specified
20935,RO,Read Only
20936,RO,Read Only
20937,MD,Not Specified
20938,Rehab,Rehabilitation
20939,RN,RN
20940,MD,Not Specified
20941,Res,Resident/Fellow/PA/NP
20942,RN,RN
20943,RO,Read Only
20944,CM,Case Manager
20945,Res,Not Specified
20946,Res,Resident/Fellow/PA/NP
20947,RO,Read Only
20948,RN,Not Specified
20949,Unit A,Not Specified
20950,Res,Resident/Fellow/PA/NP
20951,RN,RN
20952,Res,Resident/Fellow/PA/NP
20953,Res,Resident/Fellow/PA/NP
20954,RO,Read Only
20955,Not Specified,Not Specified
20956,Res,Resident/Fellow/PA/NP
20957,RPh,Not Specified
20958,Res,Resident/Fellow/PA/NP
20959,Res,Resident/Fellow/PA/NP
20960,ms,Not Specified
20961,taf,Read Only
20962,RN,Not Specified
20963,RN,Not Specified
20964,RRT,Not Specified
20965,tap,Read Only
20966,RN,Not Specified
20967,MD,Not Specified
20968,MD,Not Specified
20969,RO,Read Only
20970,RRT,Respiratory
20971,RN,RN
20972,MD,Not Specified
20973,RN,RN
20974,RPH,Pharmacist
20975,RPH,Pharmacist
20976,RN,Not Specified
20977,UA,Attending
20978,MDs,Read Only
20979,Res,Resident/Fellow/PA/NP
20980,MD,Not Specified
20981,RO,Read Only
20982,MD,Not Specified
20983,Res,Resident/Fellow/PA/NP
20984,Res,Resident/Fellow/PA/NP
20985,Res,Resident/Fellow/PA/NP
20986,MD,Read Only
20987,MD,Not Specified
20988,RN,Not Specified
20989,RO,Read Only
20990,RN,Not Specified
20991,RO,Read Only
20992,RN,Not Specified
20993,RO,Read Only
20994,RO,Read Only
20995,RO,Read Only
20996,RO,Read Only
20997,RO,Read Only
20998,MS,Not Specified
20999,RO,Read Only
21000,RO,Read Only
21001,UCO,Not Specified
21002,RN,Read Only
21003,Rehab,Rehabilitation
21004,StPHa,Not Specified
21005,RRT,Not Specified
21006,RN,RN
21007,RO,Read Only
21008,MD,Not Specified
21009,RO,Read Only
21010,SW,Social Worker
21011,MS,Not Specified
21012,Res,Resident/Fellow/PA/NP
21013,RO,Read Only
21014,MD,Not Specified
21015,MD,Resident/Fellow/PA/NP
21016,RO,Read Only
21017,MD,Not Specified
21018,RO,Read Only
21019,RO,Read Only
21020,RN,RN
21021,RO,Read Only
21022,Res,Resident/Fellow/PA/NP
21023,MS,Not Specified
21024,MD,Not Specified
21025,RN,RN
21026,RO,Read Only
21027,RO,Read Only
21028,RO,Read Only
21029,RO,Read Only
21030,ms,Not Specified
21031,RO,Read Only
21032,Stn MD,Not Specified
21033,RN,Not Specified
21034,RO,Read Only
21035,RN,Not Specified
21036,PA,Not Specified
21037,MD,Not Specified
21038,Res,Resident/Fellow/PA/NP
21039,Res,Resident/Fellow/PA/NP
21040,RPh,Not Specified
21041,Res,Resident/Fellow/PA/NP
21042,RRT,Not Specified
21043,RO,Read Only
21044,MedSt,Not Specified
21045,MD,Not Specified
21046,RN,Not Specified
21047,PSt,Not Specified
21048,MD,Not Specified
21049,MD,Not Specified
21050,RN,RN
21051,RRT,Not Specified
21052,RN,Not Specified
21053,RRT,Not Specified
21054,PCT,PCT/NA
21055,MD,Not Specified
21056,RN,RN
21057,RO,Read Only
21058,RN,RN
21059,Res,Resident/Fellow/PA/NP
21060,Res,Resident/Fellow/PA/NP
21061,RO,Read Only
21062,RN,RN
21063,Res,Resident/Fellow/PA/NP
21064,Res,Resident/Fellow/PA/NP
21065,MD,Not Specified
21066,RPh,Not Specified
21067,RO,Read Only
21068,RO,Read Only
21069,MD,Read Only
21070,MD,Attending
21071,MD,Not Specified
21072,RO,Read Only
21073,RO,Read Only
21074,RPh,Not Specified
21075,Rehab,Rehabilitation
21076,RO,Read Only
21077,MD,Not Specified
21078,PS,Not Specified
21079,MDs,Not Specified
21080,RO,Read Only
21081,PracSt,Not Specified
21082,MD,Not Specified
21083,NP,Not Specified
21084,RRt,Respiratory
21085,RO,Read Only
21086,RO,Read Only
21087,RO,Read Only
21088,UCO,Not Specified
21089,Res,Resident/Fellow/PA/NP
21090,MD,Not Specified
21091,Res,Resident/Fellow/PA/NP
21092,RO,Read Only
21093,RN,Not Specified
21094,MS,Not Specified
21095,RN,Not Specified
21096,RN,Not Specified
21097,RRT,Not Specified
21098,RN,RN
21099,RO,Read Only
21100,RO,Read Only
21101,RO,Read Only
21102,MDS,Resident/Fellow/PA/NP
21103,RO,Read Only
21104,RPH,Pharmacist
21105,Rehab,Rehabilitation
21106,RN,RN
21107,Res,Resident/Fellow/PA/NP
21108,RN,RN
21109,RO,Read Only
21110,RD,Not Specified
21111,Res,Resident/Fellow/PA/NP
21112,PCT,PCT/NA
21113,Res,Resident/Fellow/PA/NP
21114,Res,Resident/Fellow/PA/NP
21115,MD,Not Specified
21116,RN,RN
21117,RD,Not Specified
21118,RRT,Not Specified
21119,RN,RN
21120,Res,Resident/Fellow/PA/NP
21121,MD,Attending
21122,RRTs,Not Specified
21123,MDs,Read Only
21124,Rehab,Rehabilitation
21125,MD,Resident/Fellow/PA/NP
21126,MD,Not Specified
21127,MD,Attending
21128,CM,Case Manager
21129,Res,Resident/Fellow/PA/NP
21130,Res,Resident/Fellow/PA/NP
21131,RPH,Not Specified
21132,MD,Attending
21133,Rehab,Rehabilitation
21134,Res,Resident/Fellow/PA/NP
21135,Res,Resident/Fellow/PA/NP
21136,RN,Not Specified
21137,MD,Not Specified
21138,RO,Read Only
21139,RO,Read Only
21140,MS,Resident/Fellow/PA/NP
21141,RO,Read Only
21142,MedStu,Not Specified
21143,RN,RN
21144,RO,Read Only
21145,MD,Read Only
21146,RO,Read Only
21147,RO,Read Only
21148,MD,PhD,Not Specified
21149,RN,RN
21150,Res,Resident/Fellow/PA/NP
21151,RPH,Not Specified
21152,RO,Read Only
21153,RO,Read Only
21154,UCO,Not Specified
21155,MD,Not Specified
21156,Res,Resident/Fellow/PA/NP
21157,RO,Read Only
21158,MDs,Not Specified
21159,UCO,UCO
21160,PCT,Not Specified
21161,MD,Resident/Fellow/PA/NP
21162,RO,Read Only
21163,MDs,Not Specified
21164,RN,RN
21165,RN,RN
21166,Res,Resident/Fellow/PA/NP
21167,CoWkr,Not Specified
21168,RO,Read Only
21169,RO,Read Only
21170,RT,Respiratory
21171,Res,Resident/Fellow/PA/NP
21172,Res,Resident/Fellow/PA/NP
21173,MD,Attending
21174,RO,Read Only
21175,Rehab,Rehabilitation
21176,Res,Resident/Fellow/PA/NP
21177,MD,Attending
21178,Res,Resident/Fellow/PA/NP
21179,SW,Social Worker
21180,RO,Read Only
21181,RO,Read Only
21182,MD,Not Specified
21183,MD,Resident/Fellow/PA/NP
21184,RN,Not Specified
21185,RO,Read Only
21186,Rehab,Rehabilitation
21187,RO,Read Only
21188,RN,Not Specified
21189,RN,RN
21190,res,Not Specified
21191,Res,Resident/Fellow/PA/NP
21192,Res,Resident/Fellow/PA/NP
21193,RPH,Pharmacist
21194,Res,Resident/Fellow/PA/NP
21195,RO,Read Only
21196,RO,Read Only
21197,RRT,Not Specified
21198,RN,RN
21199,MD,Not Specified
21200,MedSt,Not Specified
21201,MD,Not Specified
21202,Rn,RN
21203,MD,Resident/Fellow/PA/NP
21204,RN,RN
21205,RN,RN
21206,UA,UCO
21207,MD,Not Specified
21208,Res,Resident/Fellow/PA/NP
21209,MD,Not Specified
21210,MD,Not Specified
21211,VS,Not Specified
21212,MedStu,Not Specified
21213,Res,Resident/Fellow/PA/NP
21214,MD,Not Specified
21215,MD,Read Only
21216,MD,Not Specified
21217,Res,Resident/Fellow/PA/NP
21218,RN,Not Specified
21219,MD,Not Specified
21220,MS,Read Only
21221,RO,Read Only
21222,MD,Read Only
21223,RD,Dietitian
21224,Res,Resident/Fellow/PA/NP
21225,RN,Not Specified
21226,RN,Not Specified
21227,Res,Resident/Fellow/PA/NP
21228,MD,Not Specified
21229,RO,Read Only
21230,RN,Not Specified
21231,RN,Not Specified
21232,RN,Read Only
21233,RD,Dietitian
21234,MS,Not Specified
21235,RO,Read Only
21236,PCT,PCT/NA
21237,Admin,Administrator
21238,MD,Not Specified
21239,MD,Not Specified
21240,MD,Not Specified
21241,RO,Read Only
21242,MDs,Resident/Fellow/PA/NP
21243,Rehab,Rehabilitation
21244,RO,Read Only
21245,Res,Resident/Fellow/PA/NP
21246,RO,Read Only
21247,RO,Read Only
21248,Res,Resident/Fellow/PA/NP
21249,SW,Social Worker
21250,RO,Read Only
21251,Rehab,Rehabilitation
21252,Res,Resident/Fellow/PA/NP
21253,UCO,UCO
21254,MD,Not Specified
21255,RPH,Pharmacist
21256,Res,Resident/Fellow/PA/NP
21257,RN,RN
21258,RRT,Not Specified
21259,MD,Read Only
21260,MD,Read Only
21261,RPh,Not Specified
21262,Res,Resident/Fellow/PA/NP
21263,RO,Read Only
21264,MD,Not Specified
21265,Res,Resident/Fellow/PA/NP
21266,MD,Not Specified
21267,Res,Resident/Fellow/PA/NP
21268,Rehab,Rehabilitation
21269,RPh,Read Only
21270,MD,Attending
21271,Res,Resident/Fellow/PA/NP
21272,Rehab,Rehabilitation
21273,Res,Resident/Fellow/PA/NP
21274,Rehab,Rehabilitation
21275,RPH,Pharmacist
21276,Res,Resident/Fellow/PA/NP
21277,Res,Resident/Fellow/PA/NP
21278,Res,Resident/Fellow/PA/NP
21279,MD,Not Specified
21280,Res,Resident/Fellow/PA/NP
21281,CM,Case Manager
21282,Res,Resident/Fellow/PA/NP
21283,Res,Resident/Fellow/PA/NP
21284,MD,Attending
21285,Res,Resident/Fellow/PA/NP
21286,CM,Case Manager
21287,CM,Case Manager
21288,RN,RN
21289,Res,Resident/Fellow/PA/NP
21290,RN,RN
21291,RN,RN
21292,Ph Stu,Not Specified
21293,St,Not Specified
21294,RTS,Not Specified
21295,MD,Read Only
21296,RN,Not Specified
21297,RN,RN
21298,RO,Read Only
21299,MD,Not Specified
21300,SRT,Not Specified
21301,Res,Resident/Fellow/PA/NP
21302,Res,Resident/Fellow/PA/NP
21303,CM,Case Manager
21304,RN,RN
21305,RN,RN
21306,Res,Resident/Fellow/PA/NP
21307,CM,Case Manager
21308,RN,RN
21309,CM,Case Manager
21310,CM,Case Manager
21311,Admin,Administrator
21312,Res,Resident/Fellow/PA/NP
21313,Rehab,Rehabilitation
21314,Rehab,Rehabilitation
21315,RN,RN
21316,Rehab,Rehabilitation
21317,RO,Read Only
21318,RN,RN
21319,MS,Respiratory
21320,Res,Resident/Fellow/PA/NP
21321,RN,RN
21322,RT,Respiratory
21323,RN,Not Specified
21324,PCT,PCT/NA
21325,RO,Read Only
21326,RN,RN
21327,RN,RN
21328,MD,Attending
21329,ISSupp,Not Specified
21330,RO,Read Only
21331,MD,Not Specified
21332,ISOPS,Administrator
21333,RO,Read Only
21334,MD,Not Specified
21335,RN,RN
21336,RNs,RN
21337,RO,Read Only
21338,RO,Read Only
21339,MD,Read Only
21340,Res,Resident/Fellow/PA/NP
21341,RN,RN
21342,MS,Not Specified
21343,RO,Read Only
21344,MD,Not Specified
21345,RO,Read Only
21346,MD,Not Specified
21347,PCT,Not Specified
21348,RO,Read Only
21349,MD,Not Specified
21350,Not Specified,PCT/NA
21351,MD,Not Specified
21352,RN,Not Specified
21353,RO,Read Only
21354,MDs,Resident/Fellow/PA/NP
21355,RRT,Read Only
21356,RO,Read Only
21357,RO,Read Only
21358,Res,Resident/Fellow/PA/NP
21359,SW,Social Worker
21360,Res,Resident/Fellow/PA/NP
21361,PCT,PCT/NA
21362,PC,Pastoral Care
21363,RO,Read Only
21364,MD,Not Specified
21365,Res,Resident/Fellow/PA/NP
21366,Res,Resident/Fellow/PA/NP
21367,RT,Respiratory
21368,MD,Read Only
21369,Rehab,Rehabilitation
21370,Intern,Resident/Fellow/PA/NP
21371,RO,Read Only
21372,Res,Resident/Fellow/PA/NP
21373,RD,Dietitian
21374,Res,Resident/Fellow/PA/NP
21375,Res,Resident/Fellow/PA/NP
21376,Res,Resident/Fellow/PA/NP
21377,Res,Resident/Fellow/PA/NP
21378,RO,Read Only
21379,RPH,Pharmacist
21380,RD,Dietitian
21381,MD,Not Specified
21382,SW,Social Worker
21383,Res,Resident/Fellow/PA/NP
21384,Rehab,Rehabilitation
21385,RO,Read Only
21386,RN,RN
21387,Res,Resident/Fellow/PA/NP
21388,Res,Resident/Fellow/PA/NP
21389,Res,Resident/Fellow/PA/NP
21390,Res,Resident/Fellow/PA/NP
21391,MD,Not Specified
21392,Res,Resident/Fellow/PA/NP
21393,MD,Read Only
21394,RO,Read Only
21395,Res,Resident/Fellow/PA/NP
21396,MD,Not Specified
21397,Res,Resident/Fellow/PA/NP
21398,Res,Resident/Fellow/PA/NP
21399,RN,RN
21400,RO,Read Only
21401,MedSt,Not Specified
21402,Res,Resident/Fellow/PA/NP
21403,RO,Read Only
21404,RO,Read Only
21405,Res,Resident/Fellow/PA/NP
21406,RD,Dietitian
21407,RO,Read Only
21408,RO,Read Only
21409,RO,Read Only
21410,RO,Read Only
21411,Res,Resident/Fellow/PA/NP
21412,MS,Resident/Fellow/PA/NP
21413,RD,Dietitian
21414,RO,Read Only
21415,Res,Resident/Fellow/PA/NP
21416,MDs,Not Specified
21417,RO,Read Only
21418,CoWker,PCT/NA
21419,PC,Pastoral Care
21420,MD,Not Specified
21421,UA,UCO
21422,RN,Not Specified
21423,RO,Read Only
21424,MS,Not Specified
21425,MD,Not Specified
21426,MDs,Not Specified
21427,MD,Read Only
21428,Res,Resident/Fellow/PA/NP
21429,RO,Read Only
21430,RO,Read Only
21431,Res,Resident/Fellow/PA/NP
21432,Res,Resident/Fellow/PA/NP
21433,Res,Resident/Fellow/PA/NP
21434,Res,Resident/Fellow/PA/NP
21435,RN,RN
21436,Res,Resident/Fellow/PA/NP
21437,PCT,PCT/NA
21438,MD,Not Specified
21439,MDs,Not Specified
21440,RO,Read Only
21441,MD,Resident/Fellow/PA/NP
21442,Res,Resident/Fellow/PA/NP
21443,Res,Resident/Fellow/PA/NP
21444,RPH,Read Only
21445,RO,Read Only
21446,RO,Read Only
21447,MDs,Resident/Fellow/PA/NP
21448,RO,Read Only
21449,RO,Read Only
21450,Res,Resident/Fellow/PA/NP
21451,RPH,Not Specified
21452,RN,RN
21453,RO,Read Only
21454,RO,Read Only
21455,MD,Not Specified
21456,RN,Not Specified
21457,Rehab,Rehabilitation
21458,Rehab,Rehabilitation
21459,RN,RN
21460,Res,Resident/Fellow/PA/NP
21461,RO,Read Only
21462,CM,Case Manager
21463,RO,Read Only
21464,RPH,Pharmacist
21465,Res,Resident/Fellow/PA/NP
21466,Res,Resident/Fellow/PA/NP
21467,Res,Resident/Fellow/PA/NP
21468,Res,Resident/Fellow/PA/NP
21469,MD,Attending
21470,STD,Not Specified
21471,Res,Resident/Fellow/PA/NP
21472,RN,RN
21473,RN,RN
21474,Res,Resident/Fellow/PA/NP
21475,Rehab,Rehabilitation
21476,RN,RN
21477,RO,Read Only
21478,Res,Resident/Fellow/PA/NP
21479,RO,Read Only
21480,RPH,Pharmacist
21481,Res,Resident/Fellow/PA/NP
21482,Res,Resident/Fellow/PA/NP
21483,RO,Read Only
21484,Res,Resident/Fellow/PA/NP
21485,MDs,Read Only
21486,Res,Resident/Fellow/PA/NP
21487,Rehab,Rehabilitation
21488,RT,Respiratory
21489,RO,Read Only
21490,Res,Resident/Fellow/PA/NP
21491,MD,Attending
21492,RN,RN
21493,Res,Resident/Fellow/PA/NP
21494,Res,Resident/Fellow/PA/NP
21495,Res,Resident/Fellow/PA/NP
21496,Res,Resident/Fellow/PA/NP
21497,Rehab,Rehabilitation
21498,Res,Resident/Fellow/PA/NP
21499,RN,RN
21500,RO,Read Only
21501,Res,Resident/Fellow/PA/NP
21502,RO,Read Only
21503,Res,Resident/Fellow/PA/NP
21504,SW,Social Worker
21505,CM,Case Manager
21506,RPH,Pharmacist
21507,Res,Resident/Fellow/PA/NP
21508,Not Specified,Not Specified
21509,md,Not Specified
21510,md,Not Specified
21511,RO,Read Only
21512,IMD,IMD
21513,rrt,Not Specified
21514,Rehab,Rehabilitation
21515,MD,Not Specified
21516,Not Specified,Not Specified
21517,Not Specified,Not Specified
21518,Not Specified,Not Specified
21519,Not Specified,Not Specified
21520,Not Specified,Not Specified
21521,RN,RN
21522,CRT,Not Specified
21523,Not Specified,Not Specified
21524,IMD,IMD
21525,IMD,IMD
21526,md,Not Specified
21527,md,Not Specified
21528,md,Not Specified
21529,nnp,Not Specified
21530,Not Specified,Not Specified
21531,md,Not Specified
21532,Not Specified,Not Specified
21533,MDS,Not Specified
21534,Not Specified,Not Specified
21535,MD,Not Specified
21536,MDs,Resident/Fellow/PA/NP
21537,MDs,Resident/Fellow/PA/NP
21538,RN,Not Specified
21539,MedSt,Not Specified
21540,CO-Op,Not Specified
21541,UA,UCO
21542,Not Specified,Not Specified
21543,RO,Read Only
21544,MDs,Resident/Fellow/PA/NP
21545,MS,RN
21546,MDs,Not Specified
21547,Res,Resident/Fellow/PA/NP
21548,DO,Read Only
21549,Not Specified,Not Specified
21550,RN,Not Specified
21551,Res,Resident/Fellow/PA/NP
21552,Not Specified,Not Specified
21553,Not Specified,Not Specified
21554,Not Specified,Not Specified
21555,Not Specified,Not Specified
21556,cda,Not Specified
21557,Not Specified,Not Specified
21558,RN,Not Specified
21559,RO,Read Only
21560,Not Specified,Not Specified
21561,Res,Resident/Fellow/PA/NP
21562,rrt,Not Specified
